ORIG_TERMINAL_ID,ORIG_DEPT,DEST_TERMINAL_ID,DEST_DEPT,MODE,IMP_EXP_IND,GL_DATE,TRANSPORT_DATE,WB_DATE,ETD,ATD,ETA,ATA,SHIP_TYPE,SERVICE_TYPE,SHIPPER_CODE,SHIPPER_PARENT_ID,SHIPPER_NAME,SHIPPER_INDUSTRY_CODE,SHIPPER_PARENT_NAME,CNEE_CODE,CNEE_PARENT_ID,CNEE_NAME,CNEE_INDUSTRY_CODE,CNEE_PARENT_NAME,CARRIER,FLIGHT_NO,VESSEL_NAME,PORT_LOADING,ORIG_IATA_TC_CODE,ORIG_COUNTRY_CODE,PORT_UNLOADING,DEST_IATA_TC_CODE,DEST_COUNTRY_CODE,CREATED_BY,NUM_PIECES,TEU,CHARGEABLE_WEIGHT,VOLUME_WEIGHT,ACTUAL_WEIGHT,TOTAL_VOLUME,SALESMAN,CONTROLLING_CODE,CONTROLLING_NAME,is_delayed,departure_delay_hours,planned_transit_hours,month,day_of_week
8801,3211,6501,1,O,I,,2026-01-29,2025-12-29,2026-01-30,2025-12-14,2026-01-29,2025-12-19,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,21,4.41,63.15,89.977,1564.65,58.44,,302348024,SCHENKER LLC,0,-1128.0,-24.0,1,3
8801,3211,6501,1,A,I,,2026-01-19,2025-12-06,2025-12-16,2026-01-18,2025-12-30,2025-12-18,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,38,7.27,270.44,89.977,4276.4,7.23,,302348024,SCHENKER LLC,0,792.0,336.0,1,0
8601,3211,6501,1,A,I,,2025-12-09,2026-01-15,2025-12-12,2025-12-04,2025-12-07,2026-01-16,HOUSE,FCL,8028181,,"HONDA MOTORCYCLE(SHANGHAI) CO.,LTD.",,"HONDA MOTORCYCLE (SHANGHAI) CO.,LTD.",302269656,302164078.0,HONDA GULF FZE,,HONDA GULF FZE,ECUI,937W,NORTHERN GUARD,CNSHK,TC3,CN,AEJEA,TC2,AE,prguru6501,29,5.53,361.36,1.868,13281.8,88.53,,302269656,HONDA GULF FZE,1,-192.0,-120.0,12,1
5200,300,6501,1,O,I,,2026-01-12,2025-12-28,2025-12-04,2026-01-20,2025-12-17,2025-12-30,HOUSE,LCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,24,8.34,275.24,73.8,18469.0,12.88,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),1,1128.0,312.0,1,0
8811,3211,6501,1,A,I,,2026-01-15,2025-12-22,2026-01-17,2025-12-08,2026-01-18,2025-12-25,HOUSE,FCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,94,8.19,252.36,25.0,11468.85,94.61,,202318761,RECKITT BENCKISER ARABIA FZE,0,-960.0,24.0,1,3
6051,300,6501,1,O,I,,2025-12-09,2025-12-06,2026-01-16,2026-01-18,2025-12-23,2025-12-24,HOUSE,FCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,17,6.37,316.14,49.41,3694.39,5.44,,302339745,HP INTERNATIONAL SARL,1,48.0,-576.0,12,1
8801,3211,6501,1,O,I,,2026-01-03,2026-01-14,2025-12-08,2025-12-13,2026-01-07,2025-12-29,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,97,9.12,336.62,42.04,221.33,78.56,,302348024,SCHENKER LLC,0,120.0,720.0,1,5
8801,3211,6501,1,A,I,,2026-01-19,2025-12-26,2025-12-04,2026-01-04,2026-01-14,2026-01-27,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,45,6.97,467.93,35.86,16098.06,82.34,,302348024,SCHENKER LLC,1,744.0,984.0,1,0
8801,3211,6501,1,A,I,,2025-12-10,2026-01-19,2026-01-20,2026-01-08,2026-01-26,2025-12-17,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,39,2.86,440.91,42.04,1136.24,56.44,,302348024,SCHENKER LLC,0,-288.0,144.0,12,2
8811,3211,6501,1,O,I,,2026-01-17,2025-12-30,2025-12-15,2026-01-11,2026-01-27,2025-12-19,HOUSE,FCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,83,0.97,159.19,25.0,3117.25,55.1,,202318761,RECKITT BENCKISER ARABIA FZE,0,648.0,1032.0,1,5
8801,3211,6501,1,O,I,,2026-01-24,2026-01-13,2025-12-11,2026-01-19,2025-12-17,2026-01-07,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,80,0.71,197.91,89.977,314.85,7.11,,302348024,SCHENKER LLC,1,936.0,144.0,1,5
8801,3211,6501,1,O,I,,2025-12-01,2025-12-27,2025-12-15,2026-01-28,2025-12-26,2025-12-07,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,95,6.77,488.7,89.977,4455.48,55.94,,302348024,SCHENKER LLC,0,1056.0,264.0,12,0
8801,3211,6501,1,A,I,,2025-12-22,2025-12-01,2025-12-14,2025-12-03,2025-12-05,2025-12-25,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,7ESL,02552W,ESL WASL,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,66,6.43,354.52,76.505,556.99,96.72,,302348024,SCHENKER LLC,1,-264.0,-216.0,12,0
6051,300,6501,1,O,I,,2025-12-13,2026-01-13,2026-01-23,2026-01-12,2026-01-10,2025-12-18,HOUSE,LCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,7,3.24,132.28,49.41,17339.21,3.67,,302339745,HP INTERNATIONAL SARL,0,-264.0,-312.0,12,5
8811,3211,6501,1,A,I,,2025-12-15,2025-12-24,2025-12-01,2026-01-17,2026-01-12,2026-01-04,HOUSE,LCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,11,2.01,361.25,25.0,10307.78,89.33,,202318761,RECKITT BENCKISER ARABIA FZE,0,1128.0,1008.0,12,0
6051,300,6501,1,A,I,,2025-12-27,2025-12-07,2026-01-03,2025-12-20,2025-12-10,2026-01-17,HOUSE,FCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,71,8.93,164.09,49.41,7901.86,4.57,,302339745,HP INTERNATIONAL SARL,1,-336.0,-576.0,12,5
8801,3211,6501,1,A,I,,2025-12-26,2026-01-19,2025-12-23,2025-12-11,2026-01-24,2026-01-21,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,47,2.56,280.36,89.977,2997.42,77.4,,302348024,SCHENKER LLC,0,-288.0,768.0,12,4
5304,4100,6501,1,O,I,,2025-12-16,2025-12-26,2026-01-24,2025-12-29,2026-01-03,2026-01-14,HOUSE,LCL,302480912,,JOLLY BOARD PRIVATE LIMITED,89-Others_General merchandise,JOLLY BOARD PRIVATE LIMITED,6027720,,EMIRATES SPECIALITIES CO.(L.L.C.),,EMIRATES SPECIALITIES CO.(L.L.C.),MEDU,IU549R,MSC YOKOHAMA,INNSA,TC3,IN,AEJEA,TC2,AE,prguru6501,11,3.54,116.19,200.0,9728.25,78.6,,302480912,JOLLY BOARD PRIVATE LIMITED,1,-624.0,-504.0,12,1
8801,3211,6501,1,A,I,,2026-01-26,2025-12-27,2026-01-05,2025-12-28,2025-12-26,2026-01-20,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,62,0.96,186.97,42.04,12101.24,90.28,,302348024,SCHENKER LLC,1,-192.0,-240.0,1,0
6051,300,6501,1,A,I,,2026-01-21,2025-12-04,2025-12-11,2025-12-31,2026-01-12,2026-01-29,HOUSE,LCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,48,6.29,380.61,49.41,15406.74,33.35,,302339745,HP INTERNATIONAL SARL,1,480.0,768.0,1,2
8801,3211,6501,1,O,I,,2025-12-27,2025-12-07,2025-12-05,2026-01-18,2026-01-09,2026-01-24,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,84,7.26,177.25,89.977,14933.75,71.63,,302348024,SCHENKER LLC,1,1056.0,840.0,12,5
8801,3211,6501,1,O,I,,2025-12-01,2025-12-21,2026-01-04,2025-12-07,2025-12-14,2026-01-04,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,8,5.35,381.4,89.655,18615.69,32.31,,302348024,SCHENKER LLC,1,-672.0,-504.0,12,0
5304,4100,6501,1,O,I,,2026-01-25,2026-01-01,2025-12-09,2026-01-27,2026-01-28,2025-12-11,HOUSE,FCL,302480912,,JOLLY BOARD PRIVATE LIMITED,89-Others_General merchandise,JOLLY BOARD PRIVATE LIMITED,6027720,,EMIRATES SPECIALITIES CO.(L.L.C.),,EMIRATES SPECIALITIES CO.(L.L.C.),MEDU,IU549R,MSC YOKOHAMA,INNSA,TC3,IN,AEJEA,TC2,AE,prguru6501,60,9.55,302.19,200.0,2630.41,12.32,,302480912,JOLLY BOARD PRIVATE LIMITED,0,1176.0,1200.0,1,6
8801,3211,6501,1,O,I,,2026-01-21,2025-12-18,2026-01-29,2025-12-05,2025-12-09,2025-12-14,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,75,9.66,131.66,35.86,8615.42,58.92,,302348024,SCHENKER LLC,1,-1320.0,-1224.0,1,2
5200,300,6501,1,O,I,,2025-12-20,2025-12-14,2025-12-09,2026-01-18,2026-01-03,2026-01-12,HOUSE,LCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,16,3.6,445.24,73.8,15944.73,71.8,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),1,960.0,600.0,12,5
5304,4100,6501,1,O,I,,2025-12-01,2025-12-03,2025-12-01,2025-12-13,2025-12-08,2026-01-20,HOUSE,FCL,302480912,,JOLLY BOARD PRIVATE LIMITED,89-Others_General merchandise,JOLLY BOARD PRIVATE LIMITED,6027720,,EMIRATES SPECIALITIES CO.(L.L.C.),,EMIRATES SPECIALITIES CO.(L.L.C.),MEDU,IU549R,MSC YOKOHAMA,INNSA,TC3,IN,AEJEA,TC2,AE,prguru6501,97,7.67,237.97,200.0,9712.74,75.6,,302480912,JOLLY BOARD PRIVATE LIMITED,1,288.0,168.0,12,0
6051,300,6501,1,O,I,,2025-12-07,2026-01-26,2026-01-06,2025-12-13,2026-01-12,2025-12-30,HOUSE,LCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,68,1.88,312.49,49.41,1897.9,36.48,,302339745,HP INTERNATIONAL SARL,0,-576.0,144.0,12,6
8801,3211,6501,1,O,I,,2026-01-01,2026-01-21,2026-01-06,2025-12-11,2025-12-22,2026-01-25,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,80,3.81,234.46,35.86,8689.14,4.61,,302348024,SCHENKER LLC,1,-624.0,-360.0,1,3
8601,3211,6501,1,A,I,,2025-12-28,2026-01-21,2026-01-09,2025-12-01,2025-12-14,2026-01-12,HOUSE,FCL,8028181,,"HONDA MOTORCYCLE(SHANGHAI) CO.,LTD.",,"HONDA MOTORCYCLE (SHANGHAI) CO.,LTD.",302269656,302164078.0,HONDA GULF FZE,,HONDA GULF FZE,ECUI,937W,NORTHERN GUARD,CNSHK,TC3,CN,AEJEA,TC2,AE,prguru6501,21,1.33,247.92,1.868,3651.46,91.26,,302269656,HONDA GULF FZE,1,-936.0,-624.0,12,6
8601,3211,6501,1,A,I,,2025-12-12,2025-12-17,2026-01-21,2026-01-05,2025-12-20,2025-12-17,HOUSE,FCL,8028181,,"HONDA MOTORCYCLE(SHANGHAI) CO.,LTD.",,"HONDA MOTORCYCLE (SHANGHAI) CO.,LTD.",302269656,302164078.0,HONDA GULF FZE,,HONDA GULF FZE,ECUI,937W,NORTHERN GUARD,CNSHK,TC3,CN,AEJEA,TC2,AE,prguru6501,9,5.21,52.4,1.868,4636.68,70.5,,302269656,HONDA GULF FZE,0,-384.0,-768.0,12,4
8801,3211,6501,1,O,I,,2025-12-06,2026-01-12,2025-12-09,2026-01-13,2025-12-08,2025-12-01,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,93,9.27,70.86,89.977,10049.51,12.68,,302348024,SCHENKER LLC,0,840.0,-24.0,12,5
5200,300,6501,1,A,I,,2025-12-06,2025-12-03,2026-01-22,2026-01-28,2025-12-31,2025-12-05,HOUSE,LCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,55,1.03,331.0,73.8,4285.62,23.68,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),0,144.0,-528.0,12,5
8801,3211,6501,1,A,I,,2025-12-07,2026-01-04,2026-01-11,2026-01-18,2025-12-29,2026-01-07,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,66,7.52,76.21,89.655,6561.4,95.44,,302348024,SCHENKER LLC,1,168.0,-312.0,12,6
8801,3211,6501,1,O,I,,2026-01-23,2026-01-08,2025-12-28,2026-01-20,2026-01-16,2026-01-20,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,7ESL,02552W,ESL WASL,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,32,0.37,4.66,76.505,19494.22,47.03,,302348024,SCHENKER LLC,1,552.0,456.0,1,4
8601,3211,6501,1,O,I,,2025-12-30,2025-12-02,2026-01-30,2026-01-02,2025-12-01,2026-01-04,HOUSE,FCL,8028181,,"HONDA MOTORCYCLE(SHANGHAI) CO.,LTD.",,"HONDA MOTORCYCLE (SHANGHAI) CO.,LTD.",302269656,302164078.0,HONDA GULF FZE,,HONDA GULF FZE,ECUI,937W,NORTHERN GUARD,CNSHK,TC3,CN,AEJEA,TC2,AE,prguru6501,11,9.31,476.06,1.868,12860.16,23.82,,302269656,HONDA GULF FZE,1,-672.0,-1440.0,12,1
8801,3211,6501,1,A,I,,2026-01-04,2026-01-18,2025-12-04,2025-12-24,2025-12-05,2025-12-13,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,72,2.48,83.02,42.04,16150.39,29.04,,302348024,SCHENKER LLC,1,480.0,24.0,1,6
8811,3211,6501,1,A,I,,2025-12-31,2026-01-06,2025-12-23,2025-12-19,2026-01-27,2026-01-18,HOUSE,LCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,28,6.45,288.41,25.0,8356.54,20.51,,202318761,RECKITT BENCKISER ARABIA FZE,0,-96.0,840.0,12,2
8801,3211,6501,1,O,I,,2026-01-11,2025-12-21,2026-01-02,2025-12-05,2026-01-15,2026-01-16,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,83,9.75,341.87,42.04,1991.38,7.09,,302348024,SCHENKER LLC,1,-672.0,312.0,1,6
8601,3211,6501,1,O,I,,2026-01-11,2026-01-29,2026-01-21,2025-12-27,2026-01-15,2025-12-10,HOUSE,LCL,8028181,,"HONDA MOTORCYCLE(SHANGHAI) CO.,LTD.",,"HONDA MOTORCYCLE (SHANGHAI) CO.,LTD.",302269656,302164078.0,HONDA GULF FZE,,HONDA GULF FZE,ECUI,937W,NORTHERN GUARD,CNSHK,TC3,CN,AEJEA,TC2,AE,prguru6501,8,9.99,35.69,1.868,8787.67,8.54,,302269656,HONDA GULF FZE,0,-600.0,-144.0,1,6
8801,3211,6501,1,A,I,,2025-12-13,2026-01-20,2025-12-16,2026-01-21,2026-01-19,2026-01-01,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,7ESL,02552W,ESL WASL,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,6,0.51,326.27,76.505,3377.9,27.97,,302348024,SCHENKER LLC,0,864.0,816.0,12,5
8801,3211,6501,1,O,I,,2025-12-13,2025-12-15,2026-01-17,2026-01-13,2026-01-06,2026-01-17,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,58,7.44,97.7,89.977,18858.61,66.98,,302348024,SCHENKER LLC,1,-96.0,-264.0,12,5
8801,3211,6501,1,A,I,,2025-12-27,2026-01-30,2026-01-13,2025-12-10,2026-01-01,2026-01-12,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,97,4.82,198.09,89.977,8889.43,65.43,,302348024,SCHENKER LLC,1,-816.0,-288.0,12,5
8601,3211,6501,1,O,I,,2026-01-22,2025-12-03,2025-12-25,2026-01-23,2025-12-24,2025-12-14,HOUSE,FCL,8028181,,"HONDA MOTORCYCLE(SHANGHAI) CO.,LTD.",,"HONDA MOTORCYCLE (SHANGHAI) CO.,LTD.",302269656,302164078.0,HONDA GULF FZE,,HONDA GULF FZE,ECUI,937W,NORTHERN GUARD,CNSHK,TC3,CN,AEJEA,TC2,AE,prguru6501,74,2.91,179.4,1.868,5179.65,88.33,,302269656,HONDA GULF FZE,0,696.0,-24.0,1,3
5200,300,6501,1,O,I,,2025-12-27,2026-01-19,2025-12-23,2026-01-26,2025-12-01,2026-01-05,HOUSE,FCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,1,0.83,196.58,73.8,15730.69,30.87,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),1,816.0,-528.0,12,5
5200,300,6501,1,O,I,,2026-01-06,2025-12-08,2025-12-18,2025-12-22,2025-12-13,2026-01-18,HOUSE,FCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,72,8.91,47.26,73.8,156.95,30.04,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),1,96.0,-120.0,1,1
8801,3211,6501,1,O,I,,2025-12-06,2026-01-08,2025-12-31,2026-01-24,2026-01-20,2026-01-04,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,73,6.72,62.13,89.655,15587.87,86.04,,302348024,SCHENKER LLC,0,576.0,480.0,12,5
